x1,x2,x3,x4,y1
   5.05377,   1.75365,   7.53049,   3.14314,   0.75219
   2.94325,   5.61845,   3.76318,   3.75001,-203.14401
   3.96898,   4.85786,   7.73629,   4.97925,  -0.32240
   3.63783,   2.55177,   6.02047,   8.21727,  -0.49438
   3.17850,   9.08623,   1.96661,   8.51529,   0.90213
   2.59486,   7.14882,   4.77675,   1.06070,  -1.22548
   6.11339,   6.73038,   7.48002,   1.31810,  -0.10013
   5.87521,   2.52400,   7.74045,   8.14314,  -8.32211
   8.44197,   3.88479,   3.95605,   2.18311,   2.57041
   2.14832,   6.21570,   9.81151,   4.46561,  -0.76084
   1.25941,   8.61898,   1.00401,   8.97247,   0.92359
   7.31765,   5.31315,   9.39588,   9.25145,  13.87902
   2.88334,   7.94227,   1.91942,   8.06464,   0.82323
   4.04286,   5.43635,   2.95630,   2.53972,  -3.34509
   3.32855,   8.96866,   4.33372,   1.38212,  -1.91086
   8.46193,   6.81413,   8.10191,   4.82814,   0.50333
   2.93968,   2.19001,   5.38704,   4.15705,   0.60950
   9.34707,   8.25373,   5.43175,   5.58441,  -7.16206
   9.30023,   8.81822,   3.41446,   4.75181,  -0.36042
   1.44122,   4.92508,   8.76426,   1.96772,  -0.51259
   5.70034,   8.38564,   2.95152,   3.45566,   5.32646
   8.65050,   9.80288,   8.45723,   7.88122,  -2.00064
   1.73115,   3.79650,   3.87574,   4.41197,   3.85154
   6.69711,   4.13142,   3.77109,   8.24093,  -0.57400
   8.00340,   7.88802,   6.56549,   2.55118,   0.02874
   3.32064,   8.64983,   7.34019,   5.25606,  -2.55703
   4.02008,   3.85662,   2.11492,   4.07081,  -0.08357
   7.78270,   8.67293,   3.23298,   3.96145,   1.22206
   9.26106,   3.15292,   7.24556,   1.54676,   1.07183
   9.96501,   2.58235,   7.69077,   8.69237,  -7.37085
   1.90355,   3.05045,   6.77671,   9.82530,   0.37621
   7.73468,   1.98962,   2.83011,   8.99093,  -0.93252
   3.53436,   2.21615,   5.64768,   2.50508,   0.41947
   7.11366,   6.91345,   6.82741,   2.78800,   0.04956
   5.30440,   3.64599,   7.46231,   9.96862,  -0.66169
   1.51040,   2.26459,   7.10086,   9.45112,   0.32089
   1.61492,   7.53506,   6.14579,   6.49125,  17.13681
   8.17829,   5.74547,   2.77226,   3.84897,  -2.25949
   7.83994,   3.61553,   7.32468,   1.10484,   0.67918
   5.23211,   4.41156,   7.43862,   6.18869,   0.65647
   6.79528,   6.91157,   8.77138,   7.56874,  -0.09669
   9.90751,   8.82474,   8.68235,   6.42054,   0.47872
   1.28028,   3.06836,   8.64663,   7.87087,  -2.30495
   6.35930,   8.18973,   1.43461,   4.51620,   0.59399
   2.54198,   9.34408,   8.37374,   2.48229,  -1.15457
   1.73389,   3.08322,   2.05926,   6.60667,   0.29672
   8.69190,   3.12173,   5.57974,   1.78510,   1.46790
   9.69591,   5.22607,   9.27085,   8.97525,  15.12160
   9.46585,   1.69840,   6.15042,   9.09056,  -2.64186
   8.93258,   4.92416,   8.64510,   1.47653,   0.55917
   5.50834,   9.60354,   2.58325,   7.79048,   0.78644
   8.74069,   9.83933,   5.56118,   4.15736,  -0.78261
   8.50903,   4.52585,   5.02299,   9.59506,  -0.87120
   5.29572,   1.36101,   5.97591,   9.95483,  -0.98889
   1.85686,   9.96887,   9.68458,   9.84754,  49.77670
   3.43274,   1.85150,   3.95409,   3.53360,   3.76052
   8.47723,   5.63944,   5.65316,   4.22044,   1.98070
   6.62898,   8.21023,   4.86609,   3.93726,  -1.70240
   3.08988,   9.73834,   1.84221,   3.41303,   4.23248
   6.44940,   4.25510,   3.85024,   1.97895,   1.17262
   1.66113,   2.94912,   6.20134,   1.83008,  -0.29465
   3.68502,   8.73412,   7.16358,   9.76877,   1.93809
   4.17926,   4.69177,   4.20041,   8.53796,   0.11816
   3.41320,   8.27880,   3.74970,   5.87367,   2.29081
   6.12259,   4.72939,   5.70968,   4.17442,   0.90747
   7.95425,   4.05759,   1.45646,   9.14425,  -0.50686
   9.22525,   4.78251,   9.13265,   1.28414,   0.56606
   6.21209,   6.81074,   9.96077,   3.92392,  -0.09916
   5.19026,   4.71851,   7.79242,   5.72067,   0.22770
   6.46209,   2.17060,   6.83096,   5.35147,   2.90067
   3.19277,   9.45171,   5.48343,   6.65904,   5.32396
   9.18959,   8.73157,   4.78308,   3.35210,   0.32007
   9.71071,   6.61535,   7.92585,   2.31056,   0.55124
   9.74784,   8.97540,   6.67515,   4.09606,   0.29950
   5.16655,   8.52777,   2.98806,   8.09838,   0.65773
   6.54635,   2.44456,   1.34966,   4.49765,  -1.30299
   2.60035,   7.76884,   6.15603,   1.88331,  -1.20965
   9.91624,   4.54524,   6.34637,   4.04910,   2.33799
   4.95251,   7.84507,   7.95866,   1.57773,  -0.45331
   5.34301,   3.43237,   5.85664,   7.99798,  -0.89226
   1.94031,   1.37877,   6.46482,   1.61899,   0.11588
   5.81533,   2.25266,   4.52540,   4.62273, -36.60326
   6.96313,   4.57792,   9.18329,   8.70600,   4.99744
   1.57094,   2.56714,   6.69605,   5.85783,  -1.18847
   5.19778,   8.63247,   2.84995,   3.92662,   3.19009
   3.81648,   6.35031,   7.25948,   4.38316,  -0.88093
   4.77300,   6.43422,   7.57912,   2.38405,  -0.31977
   8.04502,   8.59715,   2.06113,   5.16702,   0.17777
   1.26021,   8.23533,   2.83991,   8.91401,   1.14834
   5.17626,   7.40641,   9.81813,   1.42697,  -0.26577
   7.49053,   6.06017,   3.39473,   4.78254,  -1.03065
   8.91159,   1.34226,   9.11496,   3.18869,   1.27725
   5.54562,   6.89589,   9.08734,   6.10688,  -0.45304
   6.35230,   9.63950,   1.26190,   8.34154,   0.46432
   9.40255,   9.03757,   5.44170,   3.08358,   0.15478
   4.40340,   5.64594,   8.60175,   8.46023,  -8.78012
   4.94339,   9.09028,   6.30414,   2.24667,  -1.02204
   7.86051,   8.35551,   8.67338,   7.78127,  -0.55486
   9.88493,   2.65303,   5.82936,   5.15974,  10.79998
   9.82513,   6.94766,   8.98353,   8.73475,  11.56656
   1.50492,   1.52345,   8.95705,   6.68855,  -0.00817
   6.99096,   2.09703,   1.00021,   9.99725,  -0.54395
   9.70410,   1.61719,   8.06640,   9.73401,  -4.84939
   2.24840,   7.80203,   1.38611,   9.20039,   0.71070
   1.85146,   5.71950,   8.65804,   3.50188,  -0.75018
   9.90141,   3.61012,   8.83898,   2.12552,   0.93712
   2.96034,   7.44580,   5.26274,   8.15244,   1.55223
   2.94895,   2.22166,   2.80704,   7.15423,  -0.16730
   8.95457,   2.09653,   3.02298,   8.50762,  -1.25041
   7.72640,   4.51186,   6.44542,   2.84335,   0.89241
   8.20325,   2.36411,   4.64768,   7.03735,  -2.44349
   1.24399,   3.21799,   5.28543,   9.15905,   0.50960
   6.48036,   1.93397,   4.95685,   6.46260,  -3.01936
   6.05978,   6.17823,   1.82009,   3.43800,   0.07321
   2.26261,   5.10580,   9.98051,   2.77906,  -0.39481
   5.26393,   8.26189,   6.49696,   2.21036,  -0.69938
   7.64850,   1.00366,   8.47813,   4.32512,   1.60001
   3.61036,   8.56173,   7.06375,   6.47684,  -8.43634
   9.05850,   9.80339,   7.63527,   7.38359,  -2.95963
   4.56794,   9.52588,   5.77654,   6.34621,   8.70310
   7.40407,   4.88286,   1.17601,   6.94980,  -0.43666
   6.99193,   7.52975,   1.08331,   9.31850,   0.06531
   8.20620,   1.28749,   7.73109,   2.34739,   1.28512
   7.73656,   6.63690,   2.27457,   7.35342,  -0.21652
   6.88519,   1.39504,   8.48055,   6.70117,   3.08541
   2.38337,   1.84441,   5.29880,   5.59677,  -1.80880
   6.17869,   6.77797,   8.79422,   1.36493,  -0.08066
   6.61479,   7.20747,   4.33774,   5.17082,   0.71143
   1.97348,   9.10672,   5.24532,   5.86362,  11.53671
   5.38987,   2.42939,   6.35494,   6.57690, -13.33773
   1.72194,   2.36719,   2.54156,   8.60254,   0.10646
   3.54970,   1.92461,   4.93126,   3.50044,   1.13578
   8.11679,   8.54499,   1.90310,   7.65677,   0.07442
   7.89990,   5.40055,   4.07904,   3.85363,  11.08800
   4.61323,   3.03427,   6.34136,   8.32802,  -0.79478
   7.96099,   1.71989,   1.90601,   2.62265,  -8.70891
   6.00858,   3.18669,   3.18409,   5.82725,  -1.06762
   7.40544,   3.62713,   9.37230,   8.10331,   2.97742
   9.85186,   3.11088,   1.02271,   8.02748,  -0.96234
   6.09870,   7.49428,   2.29923,   4.28200,   0.70386
   2.23059,   9.91955,   7.04426,   7.04084,-2250.40918
   7.65556,   2.91374,   3.71516,   9.61656,  -0.80351
   7.55202,   1.07951,   1.43506,   3.48383,  -3.15923
   3.43003,   3.97777,   2.11848,   5.51402,   0.16131
   3.89901,   1.06680,   3.07241,   6.89517,  -0.74088
   2.25540,   8.07517,   6.56354,   3.00741,  -1.63654
   3.53390,   3.78121,   2.84490,   9.36472,   0.03793
   1.29363,   4.81125,   3.96102,   8.20186,   0.82946
   3.93283,   6.49042,   6.35655,   3.45417,  -0.88120
   2.91567,   1.43554,   9.26499,   7.93348,   1.11162
   9.03460,   9.98744,   7.71572,   7.82164,   8.99587
   3.22434,   4.21833,   6.49374,   5.25903,  -0.80504
   1.39198,   9.72059,   1.83860,   6.70468,   1.71157
   1.36397,   3.34119,   3.63859,   4.75327,   1.77380
   6.85468,   2.09586,   9.47199,   6.86522,   1.82556
   6.22568,   6.94222,   6.10670,   2.64698,  -0.20711
   7.04392,   6.11601,   8.35350,   9.01481,  -1.40315
   2.52514,   9.38121,   8.10108,   1.76458,  -1.08200
   8.26591,   2.38318,   8.45963,   2.28632,   0.95293
   8.97866,   2.61230,   7.29517,   9.86401,  -2.47830
   9.92954,   4.98319,   7.61896,   6.61670,   4.93520
   5.45412,   5.16992,   5.10212,   9.02547,  -0.07244
   7.03419,   7.54825,   9.68056,   9.99009,   1.66076
   6.88515,   3.04288,   1.22470,   6.35550,  -0.74887
   7.44210,   6.38314,   4.26780,   4.43923,  -6.17698
   7.93940,   5.17524,   8.80619,   2.16125,   0.41598
   7.57251,   7.62325,   8.15963,   4.56540,  -0.01412
   1.16922,   6.67171,   9.20662,   1.58089,  -0.72157
   6.91937,   5.56497,   9.08702,   5.44461,   0.37184
   1.17858,   9.99317,   1.31598,   4.13383,   3.12813
   3.88107,   5.54251,   5.66691,   2.16933,  -0.47503
   8.02170,   5.69023,   3.52463,   7.52938,  -0.58218
   8.14443,   3.04366,   5.28446,   7.02089,  -2.93750
   8.70091,   3.16496,   5.36229,   9.86658,  -1.22904
   5.43056,   3.63109,   3.57451,   4.54034,  -1.86313
   9.33144,   7.38236,   5.47511,   8.48179,  -0.64825
   4.30017,   1.28433,   7.87360,   8.10963, -12.77725
   9.53311,   5.72864,   7.16861,   8.06372,  -4.25026
   4.14121,   5.32192,   9.75147,   9.55428,  -5.98785
   7.12623,   5.60113,   7.63786,   7.82973,  -7.94857
   2.50854,   7.61656,   1.14273,   6.78800,   0.90483
   9.94090,   4.52874,   1.03033,   9.23629,  -0.65954
   7.26066,   1.45312,   7.22318,   6.70188,  11.14053
   5.44869,   5.85638,   5.21352,   2.46939,  -0.14857
   3.31195,   3.85983,   7.19774,   3.59439,  -0.15205
   6.70901,   7.80863,   3.44046,   3.27853,  -6.79064
   2.05328,   2.39731,   4.05479,   1.51165,  -0.13528
   9.78696,   1.14049,   3.30200,   5.04179,  -4.96982
   6.33569,   8.69723,   8.33638,   8.26312, -32.23242
   6.41759,   4.41781,   3.85086,   1.78113,   0.96620
   2.45163,   2.02230,   1.07324,   6.02164,  -0.08676
   1.23090,   2.29521,   5.17563,   7.57352,   0.44386
   4.13655,   8.05531,   7.73429,   2.23642,  -0.71278
   9.27046,   9.79582,   1.97750,   2.70328,   0.72384
   3.94974,   4.36058,   9.35051,   3.30918,  -0.06801
   4.81263,   4.38309,   8.84316,   1.26299,   0.05667
   3.52173,   5.86939,   1.70671,   6.51217,   0.48854
   1.52217,   3.87715,   9.57096,   8.06441,  -1.56316
   6.61192,   4.35665,   3.18136,   5.45425,  -0.99225
   3.42312,   1.34039,   2.26431,   4.83185,  -0.81117
   6.50506,   5.97328,   7.24877,   3.73877,   0.15151
   6.11393,   4.95158,   3.66738,   3.87347,  -5.64011
   7.45476,   5.62643,   3.35293,   9.54647,  -0.29520
   4.54878,   1.64668,   5.43243,   3.48581,   1.49084
   6.82168,   6.80352,   6.16628,   3.62984,   0.00716
   7.03303,   7.21509,   6.21199,   7.06600,   0.21318
   3.78526,   1.75555,   3.88090,   8.79869,  -0.41273
   5.76845,   9.21043,   8.40965,   3.63736,  -0.72124
   1.97386,   7.50324,   6.69125,   3.64889,  -1.81746
   9.79512,   6.50785,   3.21546,   2.47471,   4.43774
   8.52807,   6.42567,   6.58073,   3.50514,   0.68357
   4.55045,   8.82433,   8.19140,   3.40531,  -0.89298
   1.84287,   5.98728,   2.65057,   8.45019,   0.71460
   4.79554,   4.41391,   4.73280,   1.98746,   0.13901
   7.01943,   2.31601,   8.54785,   3.18471,   0.87699
   6.06652,   9.78329,   3.60768,   8.64320,   0.73811
   8.21220,   2.67545,   9.55113,   1.38946,   0.67838
   6.12080,   2.64586,   5.92579,   7.93220,  -1.73192
   2.84159,   5.52752,   5.18519,   9.05908,   0.69334
   4.66215,   9.51765,   2.72712,   1.19887,  -3.17716
   9.65514,   1.05851,   6.75721,   6.68916, 126.32777
   9.50025,   8.64921,   3.95073,   9.85226,  -0.14421
   6.35378,   8.78239,   1.37332,   8.31903,   0.34966
   8.33147,   9.99541,   1.36862,   7.11231,   0.28970
   6.33669,   7.82355,   4.87949,   7.80328,   0.50854
   8.16604,   8.79625,   5.41609,   7.33879,   0.32778
   1.64810,   7.08217,   2.82996,   7.77788,   1.09825
   8.03618,   1.35959,   1.48681,   5.23011,  -1.78361
   4.68930,   2.27114,   6.05452,   3.12870,   0.82649
   7.19815,   7.64622,   9.79977,   4.88292,  -0.09113
   2.77279,   6.05879,   7.47580,   6.02851,  -2.27044
   1.71967,   9.74040,   8.21521,   5.68391,  -3.16862
   8.99917,   5.47373,   8.90006,   8.05789,   4.18617
   7.71982,   6.52181,   7.90874,   4.55278,   0.35698
   8.77680,   7.38151,   6.02371,   8.49530,  -0.56453
   5.15105,   1.89820,   6.70305,   8.62953,  -1.68849
   9.61349,   7.71629,   8.84315,   1.88980,   0.27285
   2.23886,   7.92856,   9.17896,   7.29653,  -3.02253
   7.08936,   6.56713,   9.70510,   7.47475,   0.23415
   1.28965,   4.79436,   1.79992,   8.54661,   0.51947
   5.52080,   7.87466,   5.42719,   8.95934,   0.66641
   6.18013,   1.09186,   2.35413,   4.93354,  -1.97265
   9.58761,   8.91365,   2.85343,   6.83596,  -0.16923
   3.34527,   9.68000,   8.19344,   7.06769,  -5.62710
   3.80853,   6.35667,   8.67534,   9.57749,   2.82451
   5.23346,   6.68073,   8.34531,   4.77260,  -0.40509
   2.99681,   1.09901,   6.32289,   9.63626,  -0.57277
   1.53122,   7.48093,   1.51477,   7.26602,   1.03451
   7.08123,   8.23930,   5.67636,   3.00355,  -0.43328
   7.72210,   6.56957,   6.74563,   4.09889,   0.43545
   5.38165,   8.95125,   3.46738,   6.11853,   1.34644
   1.75212,   7.50852,   1.92990,   2.17122,  23.85416
   4.31332,   2.04929,   7.10225,   1.01154,   0.37172
   1.02450,   4.63862,   7.70778,   8.56545,   4.21389
   9.12162,   8.97269,   4.11617,   7.49828,  -0.04404
   6.49004,   1.55350,   8.81575,   8.72875,  56.74012
   2.48701,   2.83402,   7.07477,   1.62268,  -0.06365
   5.70281,   2.16433,   2.28437,   8.69317,  -0.55213
   3.14261,   7.08019,   3.87507,   8.60673,   0.83218
   8.42630,   3.35153,   8.37620,   1.76409,   0.76750
   5.93489,   9.59260,   8.95826,   6.09915,  -1.27932
   9.73674,   6.91183,   9.58458,   9.32442,  10.85857
   1.97591,   6.82986,   8.54462,   9.18429,   7.58826
   4.26001,   9.13609,   1.30415,   2.88860,   3.07746
   5.63183,   2.21237,   3.59430,   5.46948,  -1.82354
   8.70986,   3.50534,   6.35258,   1.48068,   1.06827
   9.78376,   8.11842,   2.72705,   8.65466,  -0.28095
   9.08988,   4.97557,   8.10366,   7.77895,  12.67052
   4.70189,   7.79416,   7.84308,   1.92832,  -0.52281
   5.39715,   5.76580,   6.94440,   7.68497,   0.49780
   8.52859,   9.57387,   8.18619,   1.58262,  -0.15829
   3.48484,   2.87561,   1.36713,   1.80043,  -1.40604
   6.30960,   5.12990,   6.74306,   2.84031,   0.30227
   4.92037,   3.65398,   5.62044,   6.12815,  -2.49434
   8.88639,   8.78291,   3.94800,   7.20779,  -0.03175
   7.51424,   1.31016,   3.96864,   6.37689,  -2.57617
   9.49828,   7.35553,   6.15022,   7.29482,  -1.87205
   3.03990,   8.50671,   9.92934,   3.94989,  -0.91427
   9.29994,   9.26666,   9.28701,   9.63526,  -0.09555
   1.59318,   4.27529,   6.26806,   5.33500,  -2.87454
   8.68140,   1.35470,   9.19588,   6.74789,   2.99294
   1.93645,   5.91862,   2.51102,   7.32908,   0.82651
   3.02517,   2.47557,   4.47812,   8.76912,  -0.12808
   5.03898,   7.51707,   5.90559,   8.26593,   1.04989
   8.13807,   6.85279,   9.19501,   2.58248,   0.19437
   1.58844,   8.08560,   4.97929,   6.22608,   5.21107
   4.15061,   6.01717,   3.25912,   6.44275,   0.58630
   6.59489,   9.44474,   9.53299,   3.71256,  -0.48963
   2.34603,   8.33643,   4.58667,   4.05989, -11.37174
   4.74721,   8.04163,   1.70187,   4.92337,   1.02263
   4.18808,   3.75817,   6.11297,   3.86631,   0.19136
   9.52285,   8.23781,   8.65400,   6.57329,   0.61760
   1.98279,   3.22331,   4.22607,   9.45802,   0.23710
   6.78181,   9.46737,   1.44838,   6.67025,   0.51429
   1.23780,   2.52136,   4.06604,   2.81129,  -1.02295
   8.03299,   8.60089,   4.24006,   2.61888,  -0.35030
   4.55657,   6.24196,   3.70838,   7.65258,   0.42731
   4.37241,   2.27340,   8.05353,   3.75062,   0.48781
   5.24187,   9.94534,   1.45464,   2.73314,   3.67892
   1.26753,   3.87370,   4.34290,   3.05292,  -2.02032
   3.62321,   9.38121,   4.41351,   7.24522,   2.03340
   9.41888,   6.37880,   2.89438,   9.53716,  -0.45765
   2.15029,   5.72755,   7.00149,   2.42901,  -0.78235
   8.01916,   9.13523,   9.71491,   2.24968,  -0.14950
   9.65941,   3.50038,   8.32984,   8.91789, -10.47363
   1.44898,   7.82378,   4.48668,   7.90337,   1.86578
   1.40255,   8.76716,   9.11964,   1.04476,  -0.91204
   7.76062,   5.63208,   5.80574,   9.45689,  -0.58298
   9.73912,   8.43576,   9.54485,   9.80035,  -5.10115
   8.41012,   7.93931,   9.81961,   1.94025,   0.05975
   4.91602,   4.03748,   6.70041,   4.67619,   0.43402
   3.98822,   6.08730,   8.82443,   7.86542,  -2.18879
   2.35441,   6.42133,   2.11627,   5.38821,   1.24297
   6.02049,   3.04561,   3.43813,   2.31480,   2.64828
   6.22679,   9.19497,   5.47549,   1.75935,  -0.79873
   8.58350,   7.15846,   3.04961,   2.09664,   1.49536
   6.18385,   2.88018,   7.93342,   8.00391, -46.86890
   3.37562,   9.89422,   1.84947,   7.35590,   1.18382
   3.57030,   3.70430,   4.00597,   2.44838,  -0.08603
   1.14256,   8.57556,   4.51352,   9.65220,   1.44648
   5.90705,   5.66228,   7.86178,   2.80434,   0.04840
   8.05597,   4.48375,   6.85073,   5.03914,   1.97188
   7.42332,   3.82098,   2.67314,   2.56762,  34.13990
   7.77940,   3.79010,   7.97137,   1.36861,   0.60419
   4.97197,   3.18688,   1.07170,   6.68889,  -0.31779
   3.88510,   1.52643,   2.71346,   4.16236,  -1.62790
   7.40323,   4.98181,   9.05714,   4.91779,   0.58498
   4.95562,   2.59270,   2.90820,   7.63100,  -0.50032
   4.80564,   4.99002,   5.72201,   2.01369,  -0.04972
   5.93430,   4.69879,   4.03294,   3.93731,  12.91974
   8.66228,   9.85770,   8.90614,   4.97041,  -0.30374
   3.70645,   4.68259,   5.95875,   3.50709,  -0.39816
   3.06431,   3.71721,   6.86682,   4.02875,  -0.23005
   4.30905,   1.73416,   1.31861,   8.77078,  -0.34552
   1.88021,   7.92896,   1.35784,   3.70350,   2.57870
   8.17263,   3.93445,   7.97016,   5.61895,   1.80255
   8.61051,   7.96829,   2.94389,   2.17265,   0.83271
   5.44450,   6.29924,   4.32541,   7.77312,   0.24792
   3.51200,   5.76219,   2.79519,   5.25996,   0.91294
   7.58234,   1.59714,   9.54159,   4.35680,   1.15438
   9.39788,   9.16824,   5.53851,   2.14340,   0.06764
   9.00623,   8.12575,   6.82072,   2.25516,   0.19285
   6.82448,   1.06032,   3.67008,   5.09450,  -4.04668
   2.08782,   7.26796,   5.14701,   9.46690,   1.19914
   7.69296,   7.22632,   7.72397,   4.81360,   0.16034
   7.57888,   5.89515,   8.14535,   3.07007,   0.33175
   5.64784,   3.06681,   7.84731,   8.18563,  -7.62915
   8.54325,   5.67133,   6.71661,   8.91673,  -1.30534
   9.30646,   3.56330,   3.08188,   2.14485,   6.12912
   9.91280,   1.74170,   6.65165,   8.17653,  -5.35852
   3.92032,   4.70415,   9.41516,   8.28623,  -0.69431
   6.25330,   4.52297,   2.17464,   8.84885,  -0.25926
   8.77723,   9.69524,   8.70899,   6.82833,  -0.48813
   2.26478,   5.17482,   9.51264,   9.49007,-128.92033
   6.79899,   2.78442,   3.40230,   5.71775,  -1.73382
   3.03448,   6.86851,   2.64931,   2.92779,  13.76791
   3.52592,   8.63922,   6.37483,   6.29700, -65.69664
   3.36556,   6.00311,   9.87691,   3.96941,  -0.44647
   3.48947,   5.41052,   2.73586,   9.11338,   0.30122
   5.02466,   8.22986,   6.48073,   6.69516,  14.94768
   1.80804,   2.63415,   7.97023,   7.80242,  -4.92288
   5.43316,   1.91435,   5.67221,   6.05980,  -9.07868
   6.40685,   3.13381,   1.52373,   3.30891,  -1.83346
   2.27114,   8.92677,   9.23434,   6.44470,  -2.38584
   2.75578,   1.39660,   7.39477,   4.93393,   0.55232
   6.55430,   6.16784,   4.81159,   1.70787,   0.12451
   8.53870,   6.03487,   9.50482,   9.59304, -28.38210
   8.43655,   3.19552,   2.70563,   6.44525,  -1.40148
   3.22575,   5.66858,   9.46828,   7.22691,  -1.08989
   8.86666,   3.10319,   2.09337,   3.53825,  -3.98891
   6.49164,   3.15080,   1.05080,   3.62634,  -1.29714
   5.29094,   8.64782,   2.44655,   3.14059,   4.83670
   6.98965,   9.34387,   9.17747,   9.07200, -22.32133
   3.78001,   1.63120,   4.20532,   7.39004,  -0.67473
   2.13122,   7.04062,   8.53930,   6.51642,  -2.42693
   8.16288,   8.94526,   1.36018,   7.62841,   0.12482
   9.09332,   1.22512,   2.11434,   4.47567,  -3.33211
   3.14177,   3.84848,   7.91719,   4.15512,  -0.18785
   8.48780,   8.58546,   4.14441,   5.33072,   0.08233
   4.40727,   3.37039,   8.89154,   9.47574,  -1.77487
   8.69761,   2.56555,   8.99062,   9.62922,  -9.60242
   5.48675,   3.60729,   1.54450,   3.64636,  -0.89419
   6.41460,   8.57216,   9.60544,   8.36627,  -1.74112
   2.17356,   8.02283,   2.89196,   6.60340,   1.57601
   3.53887,   9.80908,   2.61859,   2.10326, -12.16748
   5.06263,   5.76898,   8.46174,   7.23444,  -0.57553
   9.95047,   6.67272,   2.99402,   5.60668,  -1.25456
   2.73901,   9.05676,   8.78540,   4.30526,  -1.41017
   6.46794,   7.91829,   8.54044,   1.56965,  -0.20806
   5.05565,   9.98943,   7.05304,   8.81320,   2.80303
   4.86805,   9.79635,   6.83904,   6.85913, 245.25301
   4.78102,   5.25744,   1.20990,   4.80833,   0.13240
   8.33616,   3.99041,   2.62156,   4.41358,  -2.42506
   3.60248,   3.97014,   1.60848,   1.48759,  -3.04115
   1.91186,   6.98554,   1.27916,   6.30255,   1.01001
   1.52192,   7.28774,   1.67468,   7.44875,   0.99857
   6.12377,   7.07751,   6.43670,   2.24969,  -0.22778
   5.12819,   6.97106,   7.59189,   5.54914,  -0.90215
   5.97191,   7.33849,   2.89058,   3.25454,   3.75477
   4.85709,   4.37540,   2.01871,   5.94294,  -0.12275
   4.63464,   4.24794,   7.86890,   7.68775,   2.13460
   2.59319,   6.76907,   6.57294,   7.55045,   4.27194
   8.68505,   6.73103,   6.89779,   5.96354,   2.09153
   6.06869,   7.41650,   5.39853,   5.53677,   9.74957
   3.01374,   7.77459,   9.38103,   7.94513,  -3.31558
   8.75210,   4.44920,   1.67233,   1.30757,  11.79656
   7.54237,   1.07146,   9.79032,   2.67184,   0.90903
   5.89638,   2.85994,   8.41025,   4.99472,   0.88901
   7.86294,   2.35247,   2.35732,   3.35591,  -5.51826
   9.94204,   1.26022,   4.34792,   4.64886, -28.84831
   9.75082,   6.79373,   4.37368,   7.54962,  -0.93109
   8.01070,   1.53382,   7.80071,   2.55262,   1.23414
   8.08050,   9.22502,   3.73456,   3.35891,  -3.04682
   3.97535,   4.56562,   8.39740,   4.52798,  -0.15255
   2.37265,   5.75990,   7.43724,   4.87912,  -1.32412
   7.55566,   6.00760,   2.36269,   9.82867,  -0.20735
   4.94650,   7.88275,   8.33674,   3.45240,  -0.60115
   4.31418,   3.64673,   7.26712,   6.11700,   0.58034
   2.01355,   3.78049,   1.65605,   2.84938,   1.48069
   6.06474,   7.74621,   2.59525,   5.40240,   0.59899
   2.90342,   4.79523,   7.59299,   4.58143,  -0.62818
   4.75807,   6.09767,   5.09384,   8.36080,   0.41004
   3.66474,   9.24235,   4.04594,   3.81551, -24.20526
   9.03612,   4.11960,   9.89792,   7.81816,   2.36398
   3.29988,   1.90839,   1.32092,   7.18637,  -0.23723
   6.94511,   3.99505,   5.12846,   5.03249,  30.73962
   2.84514,   2.78523,   2.06597,   8.91107,  -0.00875
   1.97984,   1.93737,   2.10589,   7.83773,  -0.00741
   5.67701,   7.76915,   8.44626,   6.98144,  -1.42826
   7.68828,   7.56786,   3.82034,   8.43365,  -0.02610
   2.87051,   6.34291,   4.83761,   8.71257,   0.89611
   7.58590,   5.47433,   5.67414,   9.41993,  -0.56372
   7.39042,   7.76374,   3.10775,   1.08527,  -0.18459
   5.09594,   1.53268,   5.92653,   1.25268,   0.76238
   5.11666,   7.05740,   7.62442,   7.40635,  -8.89972
   5.11492,   7.21961,   4.96001,   5.29675,   6.25025
   1.25496,   9.50442,   8.27213,   6.74115,  -5.38837
   1.41527,   3.62043,   3.79771,   5.98943,   1.00613
   7.56325,   5.87566,   7.46904,   4.15825,   0.50972
   5.43419,   4.58674,   2.81561,   1.41639,   0.60567
   9.49248,   7.56041,   7.39586,   5.58513,   1.06702
   3.84365,   9.47743,   2.30417,   9.89282,   0.74240
   5.16347,   9.41757,   1.89855,   4.90067,   1.41704
   6.93151,   6.98111,   4.67702,   6.19079,   0.03277
   9.23763,   3.31145,   2.82733,   2.05433,   7.66650
   2.98869,   7.62832,   9.03866,   5.44757,  -1.29199
   1.06187,   6.87027,   8.91904,   7.70488,  -4.78390
   7.09066,   1.30859,   9.08760,   5.67443,   1.69404
   8.56144,   6.32435,   7.26533,   1.75133,   0.40571
   3.97804,   2.83721,   8.60592,   6.94243,   0.68580
   2.50643,   9.78425,   3.78653,   4.33648,  13.23347
   2.25568,   3.20662,   8.84779,   4.79711,  -0.23476
   2.97493,   2.34278,   6.58305,   7.98095,  -0.45221
   5.15606,   9.18815,   3.74121,   9.97122,   0.64720
   4.41785,   7.47474,   7.97780,   8.93566,   3.19136
   2.02763,   3.87489,   7.99452,   2.13427,  -0.31522
   3.78685,   9.65537,   1.79014,   5.25113,   1.69562
   1.08286,   3.60289,   3.59898,   2.14102,  -1.72847
