x1,x2,x3,x4,y1
   0.53490,   0.13885,   0.39170,   0.40254, -36.60326
   0.66248,   0.39734,   0.90927,   0.85629,   4.99744
   0.06310,   0.17381,   0.63290,   0.53979,  -1.18847
   0.46625,   0.84806,   0.20554,   0.32519,   3.19009
   0.31271,   0.59436,   0.69551,   0.37592,  -0.88093
   0.41904,   0.60369,   0.73102,   0.15378,  -0.31977
   0.78274,   0.84414,   0.11789,   0.46303,   0.17777
   0.02856,   0.80392,   0.20442,   0.87940,   1.14834
   0.46386,   0.71177,   0.97981,   0.04742,  -0.26577
   0.72111,   0.56211,   0.26607,   0.42030,  -1.03065
   0.87907,   0.03764,   0.90168,   0.24319,   1.27725
   0.50492,   0.65502,   0.89861,   0.56747,  -0.45304
   0.59458,   0.96001,   0.02908,   0.81579,   0.46432
   0.93364,   0.89310,   0.49352,   0.23151,   0.15478
   0.37795,   0.51606,   0.84465,   0.82898,  -8.78012
   0.43798,   0.89896,   0.58935,   0.13851,  -1.02204
   0.76223,   0.81728,   0.85261,   0.75353,  -0.55486
   0.98726,   0.18335,   0.53660,   0.46222,  10.79998
   0.98061,   0.66077,   0.88707,   0.85948,  11.56656
   0.05577,   0.05778,   0.88413,   0.63210,  -0.00817
   0.66558,   0.12154,   0.00000,   0.99978,  -0.54395
   0.96716,   0.06820,   0.78517,   0.97053,  -4.84939
   0.13841,   0.75575,   0.04288,   0.91123,   0.71070
   0.09429,   0.52424,   0.85091,   0.27799,  -0.75018
   0.98909,   0.28975,   0.87101,   0.12505,   0.93712
   0.21754,   0.71615,   0.47364,   0.79478,   1.55223
   0.21628,   0.13540,   0.20077,   0.68385,  -0.16730
   0.88384,   0.12149,   0.22476,   0.83425,  -1.25041
   0.74733,   0.38999,   0.60505,   0.20481,   0.89241
   0.80033,   0.15124,   0.40529,   0.67086,  -2.44349
   0.02676,   0.24616,   0.47616,   0.90663,   0.50960
   0.60882,   0.10342,   0.43965,   0.60700,  -3.01936
   0.56207,   0.57524,   0.09110,   0.27089,   0.07321
   0.13999,   0.45602,   0.99786,   0.19767,  -0.39481
   0.47361,   0.80687,   0.61078,   0.13447,  -0.69938
   0.73867,   0.00000,   0.83092,   0.36947,   1.60001
   0.28980,   0.84020,   0.67376,   0.60858,  -8.43634
   0.89540,   0.97823,   0.73726,   0.70934,  -2.95963
   0.39624,   0.94738,   0.53073,   0.59406,   8.70310
   0.71150,   0.43123,   0.01953,   0.66114,  -0.43666
   0.66568,   0.72548,   0.00923,   0.92435,   0.06531
   0.80066,   0.03155,   0.74791,   0.14970,   1.28512
   0.74845,   0.62622,   0.14160,   0.70599,  -0.21652
   0.65382,   0.04351,   0.83119,   0.63351,   3.08541
   0.15341,   0.09346,   0.47764,   0.51078,  -1.80880
   0.57529,   0.64191,   0.86604,   0.04053,  -0.08066
   0.62376,   0.68965,   0.37085,   0.46345,   0.71143
   0.10785,   0.90078,   0.47170,   0.54044,  11.53671
   0.48760,   0.15849,   0.59500,   0.61970, -13.33773
   0.07989,   0.15158,   0.17127,   0.84479,   0.10646
   0.28306,   0.10238,   0.43680,   0.27783,   1.13578
   0.79072,   0.83834,   0.10033,   0.73970,   0.07442
   0.76661,   0.48878,   0.34211,   0.31708,  11.08800
   0.40128,   0.22573,   0.59349,   0.81429,  -0.79478
   0.77340,   0.07962,   0.10065,   0.18029,  -8.70891
   0.55638,   0.24268,   0.24266,   0.53639,  -1.06762
   0.71165,   0.29164,   0.93027,   0.78932,   2.97742
   0.98358,   0.23425,   0.00250,   0.78089,  -0.96234
   0.56640,   0.72154,   0.14434,   0.36468,   0.70386
   0.13643,   0.99114,   0.67159,   0.67125,-2250.40918
   0.73945,   0.21234,   0.30167,   0.95747,  -0.80351
   0.72794,   0.00843,   0.04832,   0.27599,  -3.15923
   0.26975,   0.33062,   0.12426,   0.50159,   0.16131
   0.32188,   0.00702,   0.23025,   0.65507,  -0.74088
   0.13919,   0.78611,   0.61818,   0.22305,  -1.63654
   0.28130,   0.30877,   0.20498,   0.92949,   0.03793
   0.03228,   0.42327,   0.32899,   0.80027,   0.82946
   0.32564,   0.60994,   0.59518,   0.27269,  -0.88120
   0.21258,   0.04801,   0.91835,   0.77044,   1.11162
   0.89274,   0.99869,   0.74620,   0.75802,   8.99587
   0.24689,   0.35736,   0.61042,   0.47325,  -0.80504
   0.04321,   0.96903,   0.09316,   0.63390,   1.71157
   0.04010,   0.25985,   0.29317,   0.41705,   1.77380
   0.65043,   0.12141,   0.94135,   0.65174,   1.82556
   0.58051,   0.66017,   0.56741,   0.18299,  -0.20711
   0.67146,   0.56832,   0.81707,   0.89060,  -1.40315
   0.16917,   0.93130,   0.78902,   0.08494,  -1.08200
   0.80730,   0.15336,   0.82886,   0.14292,   0.95293
   0.88652,   0.17883,   0.69947,   0.98497,  -2.47830
   0.99222,   0.44239,   0.73545,   0.62412,   4.93520
   0.49475,   0.46315,   0.45579,   0.89179,  -0.07244
   0.67038,   0.72754,   0.96453,   0.99898,   1.66076
   0.65382,   0.22669,   0.02494,   0.59509,  -0.74887
   0.71572,   0.59802,   0.36308,   0.38215,  -6.17698
   0.77100,   0.46374,   0.86737,   0.12902,   0.41598
   0.73022,   0.73587,   0.79553,   0.39617,  -0.01412
   0.01845,   0.63009,   0.91186,   0.06453,  -0.72157
   0.65762,   0.50706,   0.89857,   0.49387,   0.37184
   0.01949,   0.99933,   0.03509,   0.34822,   3.12813
   0.31989,   0.50457,   0.51855,   0.12992,  -0.47503
   0.78015,   0.52099,   0.28050,   0.72554,  -0.58218
   0.79379,   0.22678,   0.47605,   0.66904,  -2.93750
   0.85565,   0.24026,   0.48470,   0.98526,  -1.22904
   0.49213,   0.29208,   0.28605,   0.39339,  -1.86313
   0.92574,   0.70909,   0.49723,   0.83137,  -0.64825
   0.36648,   0.03120,   0.76374,   0.79002, -12.77725
   0.94815,   0.52526,   0.68541,   0.78492,  -4.25026
   0.34881,   0.48004,   0.97241,   0.95055,  -5.98785
   0.68061,   0.51108,   0.73755,   0.75892,  -7.94857
   0.16732,   0.73513,   0.01584,   0.64316,   0.90483
   0.99348,   0.39187,   0.00335,   0.91522,  -0.65954
   0.69555,   0.04996,   0.69147,   0.63359,  11.14053
   0.49414,   0.53946,   0.46817,   0.16326,  -0.14857
   0.25663,   0.31751,   0.68865,   0.28827,  -0.15205
   0.63424,   0.75648,   0.27115,   0.25317,  -6.79064
   0.11672,   0.15493,   0.33941,   0.05683,  -0.13528
   0.97637,   0.01521,   0.25577,   0.44911,  -4.96982
   0.59274,   0.85526,   0.81517,   0.80708, -32.23242
   0.60184,   0.37954,   0.31675,   0.08678,   0.96620
   0.16100,   0.11324,   0.00811,   0.55800,  -0.08676
   0.02531,   0.14358,   0.46396,   0.73044,   0.44386
   0.34829,   0.78390,   0.74826,   0.13737,  -0.71278
   0.91896,   0.97739,   0.10859,   0.18925,   0.72384
   0.32752,   0.37317,   0.92785,   0.25658,  -0.06801
   0.42344,   0.37568,   0.87148,   0.02920,   0.05667
   0.27995,   0.54090,   0.07850,   0.61250,   0.48854
   0.05768,   0.31943,   0.95235,   0.78499,  -1.56316
   0.62344,   0.37274,   0.24236,   0.49494,  -0.99225
   0.26899,   0.03743,   0.14046,   0.42578,  -0.81117
   0.61157,   0.55245,   0.69432,   0.30432,   0.15151
   0.56809,   0.43887,   0.29637,   0.31928,  -5.64011
   0.71713,   0.51389,   0.26142,   0.94968,  -0.29520
   0.39411,   0.07148,   0.49249,   0.27621,   1.49084
   0.64676,   0.64475,   0.57403,   0.29221,   0.00716
   0.67025,   0.69050,   0.57911,   0.67405,   0.21318
   0.30924,   0.08358,   0.32009,   0.86659,  -0.41273
   0.52969,   0.91231,   0.82331,   0.29305,  -0.72124
   0.10789,   0.72253,   0.63237,   0.29433,  -1.81746
   0.97728,   0.61188,   0.24615,   0.16385,   4.43774
   0.83644,   0.60274,   0.62009,   0.27835,   0.68357
   0.39430,   0.86939,   0.79906,   0.26726,  -0.89298
   0.09333,   0.55401,   0.18338,   0.82786,   0.71460
   0.42154,   0.37910,   0.41475,   0.10971,   0.13901
   0.66874,   0.14589,   0.83866,   0.24275,   0.87699
   0.56282,   0.97600,   0.28973,   0.84931,   0.73811
   0.80133,   0.18585,   0.95014,   0.04325,   0.67838
   0.56885,   0.18256,   0.54731,   0.77030,  -1.73192
   0.20435,   0.50290,   0.46502,   0.89552,   0.69334
   0.40671,   0.94647,   0.19189,   0.02208,  -3.17716
   0.96172,   0.00610,   0.63970,   0.63217, 126.32777
   0.94450,   0.84992,   0.32785,   0.98367,  -0.14421
   0.59475,   0.86473,   0.04146,   0.81329,   0.34966
   0.81458,   0.99958,   0.04094,   0.67919,   0.28970
   0.59285,   0.75814,   0.43105,   0.75598,   0.50854
   0.79619,   0.86627,   0.49068,   0.70436,   0.32778
   0.07168,   0.67572,   0.20331,   0.75315,   1.09825
   0.78176,   0.03957,   0.05407,   0.47004,  -1.78361
   0.40973,   0.14090,   0.56162,   0.23652,   0.82649
   0.68861,   0.73843,   0.97777,   0.43146,  -0.09113
   0.19670,   0.56196,   0.71954,   0.55876,  -2.27044
   0.07964,   0.97123,   0.80170,   0.52047,  -3.16862
   0.88880,   0.49692,   0.87780,   0.78427,   4.18617
   0.74659,   0.61343,   0.76765,   0.39477,   0.35698
   0.86409,   0.70900,   0.55819,   0.83288,  -0.56453
   0.46106,   0.09944,   0.63368,   0.84779,  -1.68849
   0.95709,   0.74622,   0.87148,   0.09885,   0.27285
   0.13735,   0.76981,   0.90879,   0.69967,  -3.02253
   0.67651,   0.61847,   0.96725,   0.71947,   0.23415
   0.03184,   0.42140,   0.08886,   0.83858,   0.51947
   0.50216,   0.76382,   0.49191,   0.88444,   0.66641
   0.57545,   0.00980,   0.15044,   0.43708,  -1.97265
   0.95421,   0.87932,   0.20592,   0.64849,  -0.16923
   0.26033,   0.96451,   0.79928,   0.67424,  -5.62710
   0.31183,   0.59507,   0.85283,   0.95313,   2.82451
   0.47022,   0.63110,   0.81616,   0.41920,  -0.40509
   0.22160,   0.01060,   0.59144,   0.95966,  -0.57277
   0.05869,   0.72005,   0.05718,   0.69627,   1.03451
   0.67561,   0.80436,   0.51960,   0.22262,  -0.43328
   0.74685,   0.61874,   0.63841,   0.34433,   0.43545
   0.48669,   0.88350,   0.27414,   0.56876,   1.34644
   0.08324,   0.72312,   0.10330,   0.13012,  23.85416
   0.36794,   0.11624,   0.67803,   0.00126,   0.37172
   0.00236,   0.40408,   0.74532,   0.84067,   4.21389
   0.90241,   0.88588,   0.34623,   0.72208,  -0.04404
   0.60990,   0.06112,   0.86843,   0.85882,  56.74012
   0.16493,   0.20347,   0.67498,   0.06917,  -0.06365
   0.52239,   0.12903,   0.14269,   0.85486,  -0.55213
   0.23781,   0.67550,   0.31944,   0.84526,   0.83218
   0.82512,   0.26100,   0.81959,   0.08488,   0.76750
   0.54819,   0.95480,   0.88427,   0.56661,  -1.27932
   0.97079,   0.65679,   0.95386,   0.92501,  10.85857
   0.10812,   0.64768,   0.83831,   0.90944,   7.58826
   0.36201,   0.90405,   0.03377,   0.20984,   3.07746
   0.51450,   0.13437,   0.28825,   0.49664,  -1.82354
   0.85664,   0.27810,   0.59473,   0.05339,   1.06827
   0.97601,   0.79092,   0.19188,   0.85058,  -0.28095
   0.89889,   0.44154,   0.78931,   0.75327,  12.67052
   0.41113,   0.75487,   0.76035,   0.10313,  -0.52281
   0.48841,   0.52939,   0.66049,   0.74283,   0.49780
   0.83649,   0.95272,   0.79848,   0.06472,  -0.15829
   0.27585,   0.20810,   0.04077,   0.08892,  -1.40604
   0.58984,   0.45870,   0.63812,   0.20448,   0.30227
   0.43542,   0.29463,   0.51338,   0.56983,  -2.49434
   0.87627,   0.86479,   0.32755,   0.68980,  -0.03175
   0.72374,   0.03407,   0.32984,   0.59747,  -2.57617
   0.94428,   0.70611,   0.57225,   0.69947,  -1.87205
   0.22639,   0.83408,   0.99217,   0.32778,  -0.91427
   0.92223,   0.91856,   0.92080,   0.95955,  -0.09555
   0.06558,   0.36369,   0.58534,   0.48169,  -2.87454
   0.85348,   0.03902,   0.91067,   0.63870,   2.99294
   0.10373,   0.54638,   0.16788,   0.70328,   0.82651
   0.22475,   0.16363,   0.38645,   0.86330,  -0.12808
   0.44860,   0.72407,   0.54507,   0.80739,   1.04989
   0.79308,   0.65022,   0.91057,   0.17583,   0.19437
   0.06505,   0.78727,   0.44214,   0.58071,   5.21107
   0.34985,   0.55733,   0.25100,   0.60479,   0.58630
   0.62155,   0.93836,   0.94813,   0.30140,  -0.48963
   0.14926,   0.81515,   0.39851,   0.34000, -11.37174
   0.41617,   0.78238,   0.07797,   0.43595,   1.02263
   0.35402,   0.30621,   0.56811,   0.31849,   0.19136
   0.94701,   0.80419,   0.85046,   0.61930,   0.61760
   0.10888,   0.24675,   0.35844,   0.93986,   0.23710
   0.64233,   0.94088,   0.04980,   0.63007,   0.51429
   0.02607,   0.16872,   0.34066,   0.20125,  -1.02295
   0.78141,   0.84455,   0.36000,   0.17987,  -0.35030
   0.39498,   0.58232,   0.30092,   0.73923,   0.42731
   0.37451,   0.14115,   0.78374,   0.30563,   0.48781
   0.47115,   0.99401,   0.05049,   0.19257,   3.67892
   0.02938,   0.31905,   0.37143,   0.22810,  -2.02032
   0.29123,   0.93130,   0.37927,   0.69396,   2.03340
   0.93546,   0.59753,   0.21047,   0.94865,  -0.45765
   0.12750,   0.52514,   0.66684,   0.15877,  -0.78235
   0.77987,   0.90395,   0.96834,   0.13884,  -0.14950
   0.96219,   0.27755,   0.81444,   0.87984, -10.47363
   0.04955,   0.75817,   0.38740,   0.76710,   1.86578
   0.04439,   0.86304,   0.90220,   0.00495,  -0.91204
   0.75113,   0.51452,   0.53397,   0.93973,  -0.58298
   0.97105,   0.82620,   0.94945,   0.97790,  -5.10115
   0.82333,   0.77101,   0.97998,   0.10446,   0.05975
   0.43493,   0.33726,   0.63338,   0.40848,   0.43402
   0.33180,   0.56513,   0.86940,   0.76288,  -2.18879
   0.15019,   0.60226,   0.12401,   0.48761,   1.24297
   0.55770,   0.22699,   0.27089,   0.14608,   2.64828
   0.58063,   0.91059,   0.49728,   0.08436,  -0.79873
   0.84260,   0.68420,   0.22772,   0.12184,   1.49536
   0.57586,   0.20860,   0.77039,   0.77827, -46.86890
   0.26371,   0.98833,   0.09437,   0.70626,   1.18382
   0.28535,   0.30022,   0.33399,   0.16092,  -0.08603
   0.01549,   0.84174,   0.39039,   0.96143,   1.44648
   0.54509,   0.51788,   0.76243,   0.20048,   0.04840
   0.78396,   0.38687,   0.65009,   0.44882,   1.97188
   0.71364,   0.31319,   0.18589,   0.17417,  34.13990
   0.75322,   0.30976,   0.77461,   0.04094,   0.60419
   0.44115,   0.24270,   0.00794,   0.63214,  -0.31779
   0.32034,   0.05811,   0.19037,   0.35139,  -1.62790
   0.71140,   0.44223,   0.89525,   0.43533,   0.58498
   0.43933,   0.17665,   0.21201,   0.73683,  -0.50032
   0.42266,   0.44315,   0.52467,   0.11262,  -0.04972
   0.54812,   0.41077,   0.33698,   0.32638,  12.91974
   0.85135,   0.98427,   0.87848,   0.44118,  -0.30374
   0.30048,   0.40897,   0.55097,   0.27857,  -0.39816
   0.22910,   0.30165,   0.65188,   0.33654,  -0.23005
   0.36746,   0.08121,   0.03538,   0.86349,  -0.34552
   0.09748,   0.76986,   0.03974,   0.30040,   2.57870
   0.79693,   0.32580,   0.77447,   0.51325,   1.80255
   0.84560,   0.77423,   0.21597,   0.13028,   0.83271
   0.49368,   0.58869,   0.36948,   0.75262,   0.24792
   0.27887,   0.52899,   0.19945,   0.47335,   0.91294
   0.73131,   0.06597,   0.94908,   0.37299,   1.15438
   0.93312,   0.90762,   0.50428,   0.12703,   0.06764
   0.88959,   0.79173,   0.64675,   0.13945,   0.19285
   0.64707,   0.00630,   0.29667,   0.45497,  -4.04668
   0.12056,   0.69638,   0.46078,   0.94084,   1.19914
   0.74361,   0.69175,   0.74712,   0.42375,   0.16034
   0.73093,   0.54377,   0.79394,   0.23001,   0.33175
   0.51628,   0.22935,   0.76082,   0.79846,  -7.62915
   0.83812,   0.51889,   0.63518,   0.87971,  -1.30534
   0.92296,   0.28454,   0.23131,   0.12719,   6.12912
   0.99036,   0.08205,   0.62797,   0.79745,  -5.35852
   0.32425,   0.41137,   0.93504,   0.80964,  -0.69431
   0.58358,   0.39123,   0.13050,   0.87216,  -0.25926
   0.86413,   0.96621,   0.85657,   0.64764,  -0.48813
   0.14023,   0.46369,   0.94587,   0.94342,-128.92033
   0.64424,   0.19796,   0.26691,   0.52423,  -1.73382
   0.22579,   0.65197,   0.18324,   0.21420,  13.76791
   0.28041,   0.84881,   0.59721,   0.58859, -65.69664
   0.26259,   0.55577,   0.98634,   0.32995,  -0.44647
   0.27636,   0.48989,   0.19286,   0.90156,   0.30122
   0.44701,   0.80331,   0.60897,   0.63284,  14.94768
   0.08946,   0.18125,   0.77448,   0.75588,  -4.92288
   0.49242,   0.10124,   0.51913,   0.56224,  -9.07868
   0.60065,   0.23680,   0.05817,   0.25655,  -1.83346
   0.14094,   0.88078,   0.91494,   0.60501,  -2.38584
   0.19481,   0.04368,   0.71054,   0.43713,   0.55232
   0.61704,   0.57408,   0.42351,   0.07864,   0.12451
   0.83762,   0.55930,   0.94500,   0.95486, -28.38210
   0.82626,   0.24366,   0.18950,   0.60507,  -1.40148
   0.24705,   0.51858,   0.94094,   0.69193,  -1.08989
   0.87407,   0.23340,   0.12147,   0.28203,  -3.98891
   0.61007,   0.23869,   0.00562,   0.29182,  -1.29714
   0.47661,   0.84977,   0.16071,   0.23784,   4.83670
   0.66543,   0.92715,   0.90862,   0.89696, -22.32133
   0.30866,   0.06976,   0.35614,   0.71006,  -0.67473
   0.12538,   0.67110,   0.83771,   0.61298,  -2.42693
   0.79584,   0.88284,   0.04000,   0.73654,   0.12482
   0.89927,   0.02462,   0.12380,   0.38620,  -3.33211
   0.23771,   0.31625,   0.76859,   0.35058,  -0.18785
   0.83196,   0.84284,   0.34937,   0.48122,   0.08233
   0.37838,   0.26310,   0.87685,   0.94182,  -1.77487
   0.85528,   0.17363,   0.88786,   0.95888,  -9.60242
   0.49837,   0.28943,   0.06048,   0.29405,  -0.89419
   0.60151,   0.84136,   0.95618,   0.81854,  -1.74112
   0.13009,   0.78029,   0.21020,   0.62264,   1.57601
   0.28185,   0.97886,   0.17983,   0.12257, -12.16748
   0.45123,   0.52974,   0.82910,   0.69276,  -0.57553
   0.99455,   0.63021,   0.22154,   0.51188,  -1.25456
   0.19294,   0.89523,   0.86506,   0.36727,  -1.41017
   0.60744,   0.76867,   0.83784,   0.06328,  -0.20806
   0.45045,   0.99891,   0.67257,   0.86820,   2.80303
   0.42960,   0.97745,   0.64879,   0.65106, 245.25301
   0.41993,   0.47288,   0.02330,   0.42317,   0.13240
   0.81511,   0.33202,   0.18016,   0.37930,  -2.42506
   0.28892,   0.32977,   0.06759,   0.05416,  -3.04115
   0.10100,   0.66498,   0.03100,   0.58921,   1.01001
   0.05765,   0.69858,   0.07494,   0.71658,   0.99857
   0.56918,   0.67520,   0.60408,   0.13884,  -0.22778
   0.45852,   0.66337,   0.73244,   0.50549,  -0.90215
   0.55230,   0.70422,   0.21005,   0.25051,   3.75477
   0.42838,   0.37482,   0.11317,   0.54925,  -0.12275
   0.40365,   0.36065,   0.76322,   0.74314,   2.13460
   0.17673,   0.64092,   0.61922,   0.72788,   4.27194
   0.85389,   0.63669,   0.65532,   0.55154,   2.09153
   0.56306,   0.71289,   0.48872,   0.50412,   9.74957
   0.22348,   0.75270,   0.93124,   0.77174,  -3.31558
   0.86134,   0.38303,   0.07468,   0.03415,  11.79656
   0.72687,   0.00754,   0.97672,   0.18576,   0.90903
   0.54391,   0.20635,   0.82338,   0.44388,   0.88901
   0.76250,   0.14994,   0.15080,   0.26177,  -5.51826
   0.99361,   0.02852,   0.37198,   0.40545, -28.84831
   0.97235,   0.64366,   0.37485,   0.72779,  -0.93109
   0.77893,   0.05894,   0.75565,   0.17251,   1.23414
   0.78669,   0.91394,   0.30383,   0.26211,  -3.04682
   0.33037,   0.39597,   0.82195,   0.39202,  -0.15255
   0.15222,   0.52873,   0.71526,   0.43104,  -1.32412
   0.72835,   0.55627,   0.15139,   0.98104,  -0.20735
   0.43832,   0.76472,   0.81521,   0.27249,  -0.60115
   0.36803,   0.29382,   0.69635,   0.56859,   0.58034
   0.11230,   0.30869,   0.07287,   0.20548,   1.48069
   0.56262,   0.74954,   0.17723,   0.48918,   0.59899
   0.21122,   0.42149,   0.73256,   0.39796,  -0.62818
   0.41738,   0.56628,   0.45487,   0.81793,   0.41004
   0.29584,   0.91586,   0.33843,   0.31284, -24.20526
   0.89291,   0.34639,   0.98868,   0.75763,   2.36398
   0.25529,   0.10057,   0.03564,   0.68742,  -0.23723
   0.66048,   0.33254,   0.45872,   0.44808,  30.73962
   0.20474,   0.19805,   0.11842,   0.87908,  -0.00875
   0.10856,   0.10380,   0.12286,   0.75980,  -0.00741
   0.51952,   0.75209,   0.82738,   0.66465,  -1.42826
   0.74309,   0.72972,   0.31336,   0.82602,  -0.02610
   0.20756,   0.59354,   0.42640,   0.85702,   0.89611
   0.73171,   0.49699,   0.51935,   0.93562,  -0.56372
   0.70998,   0.75149,   0.23418,   0.00945,  -0.18459
   0.45493,   0.05881,   0.54739,   0.02805,   0.76238
   0.45723,   0.67297,   0.73606,   0.71187,  -8.89972
   0.45704,   0.69100,   0.44000,   0.47744,   6.25025
   0.02798,   0.94500,   0.80803,   0.63795,  -5.38837
   0.04580,   0.29090,   0.31085,   0.55442,   1.00613
   0.72919,   0.54160,   0.71879,   0.35093,   0.50972
   0.49253,   0.39832,   0.20172,   0.04625,   0.60567
   0.94364,   0.72889,   0.71066,   0.50949,   1.06702
   0.31573,   0.94200,   0.14489,   0.98817,   0.74240
   0.46244,   0.93534,   0.09982,   0.43343,   1.41704
   0.65897,   0.66449,   0.40855,   0.57679,   0.03277
   0.91531,   0.25655,   0.20302,   0.11714,   7.66650
   0.22070,   0.73644,   0.89320,   0.49420,  -1.29199
   0.00652,   0.65217,   0.87991,   0.74504,  -4.78390
   0.67666,   0.03390,   0.89864,   0.51941,   1.69404
   0.84015,   0.59148,   0.69616,   0.08347,   0.40571
   0.33067,   0.20383,   0.84512,   0.66032,   0.68580
   0.16709,   0.97610,   0.30960,   0.37074,  13.23347
   0.13922,   0.24489,   0.87199,   0.42192,  -0.23476
   0.21917,   0.14886,   0.62034,   0.77572,  -0.45221
   0.46161,   0.90984,   0.30457,   0.99688,   0.64720
   0.37956,   0.71936,   0.77532,   0.88181,   3.19136
   0.11387,   0.31918,   0.77718,   0.12602,  -0.31522
   0.30942,   0.96178,   0.08777,   0.47237,   1.69562
   0.00885,   0.28895,   0.28876,   0.12677,  -1.72847
   0.75469,   0.17689,   0.76405,   0.36807,   1.45849
   0.14660,   0.97489,   0.13973,   0.42303,   2.92279
   0.38867,   0.14579,   0.84483,   0.96688,  -1.99005
   0.32398,   0.29513,   0.53890,   0.07900,   0.06264
   0.40454,   0.16210,   0.92862,   0.18454,   0.32567
   0.07051,   0.88216,   0.30886,   0.36122,  15.50215
   0.83496,   0.19337,   0.76495,   0.88513,  -5.33864
   0.49266,   0.17047,   0.18192,   0.61049,  -0.75150
   0.84959,   0.42824,   0.59433,   0.30626,   1.46196
   0.95334,   0.08825,   0.25519,   0.34177,  -9.99037
   0.13530,   0.73200,   0.26233,   0.66167,   1.49380
   0.31549,   0.43254,   0.56656,   0.41337,  -0.76374
   0.02302,   0.03203,   0.06020,   0.69743,   0.01419
   0.99680,   0.68343,   0.32130,   0.24782,   4.26224
   0.47609,   0.36875,   0.66653,   0.20623,   0.23308
   0.87790,   0.49935,   0.23151,   0.57664,  -1.09652
   0.52811,   0.79382,   0.78761,   0.61314,  -1.52192
   0.72239,   0.08298,   0.33073,   0.45591,  -5.10690
   0.09335,   0.64863,   0.01897,   0.08702,   8.15815
   0.38580,   0.94461,   0.91113,   0.36269,  -1.01842
   0.03474,   0.10651,   0.53559,   0.00365,  -0.13494
   0.34126,   0.49092,   0.01017,   0.30900,   0.50070
   0.62533,   0.51664,   0.51809,   0.72500,  -0.52521
   0.92021,   0.25518,   0.38595,   0.35030,  18.63707
   0.87767,   0.67965,   0.38721,   0.26777,   1.65711
   0.79155,   0.24794,   0.03771,   0.64340,  -0.89719
   0.53681,   0.72986,   0.85120,   0.14366,  -0.27272
   0.80143,   0.39451,   0.92163,   0.64577,   1.47433
   0.68700,   0.48958,   0.92138,   0.00095,   0.21441
   0.29897,   0.89637,   0.57169,   0.16605,  -1.47208
   0.45137,   0.56438,   0.04101,   0.14895,   1.04670
   0.77151,   0.02614,   0.03605,   0.36013,  -2.29910
   0.09091,   0.08505,   0.27904,   0.73102,  -0.01288
   0.09360,   0.26091,   0.99273,   0.53361,  -0.36433
   0.91392,   0.51448,   0.47335,   0.66559,  -2.07742
   0.17137,   0.73326,   0.44438,   0.44319,-458.27591
   0.17513,   0.20260,   0.31609,   0.38846,   0.37994
   0.09392,   0.49973,   0.22828,   0.55792,   1.23081
   0.24652,   0.91101,   0.16568,   0.88934,   0.91794
   0.24129,   0.69516,   0.97561,   0.38868,  -0.77298
   0.69978,   0.47848,   0.63079,   0.34055,   0.76212
   0.61261,   0.70182,   0.02632,   0.19088,   0.54192
   0.77195,   0.86646,   0.93361,   0.01461,  -0.10277
   0.86914,   0.46913,   0.39585,   0.46609,  -5.69511
   0.14972,   0.20693,   0.17197,   0.35238,   0.31724
   0.01113,   0.80244,   0.07852,   0.77572,   1.13463
   0.73049,   0.48184,   0.94848,   0.30810,   0.38811
   0.94809,   0.86711,   0.74672,   0.05632,   0.11729
   0.97331,   0.17862,   0.89638,   0.24836,   1.22582
   0.85226,   0.31277,   0.80332,   0.65929,   3.74325
   0.96853,   0.94836,   0.19934,   0.31243,  -0.17865
   0.61735,   0.44768,   0.02592,   0.19141,  -1.02486
   0.13812,   0.99206,   0.83922,   0.78801, -16.65075
   0.60774,   0.95286,   0.13829,   0.32247,   1.87322
   0.35514,   0.47850,   0.31050,   0.55488,   0.50469
   0.51344,   0.39196,   0.18557,   0.25075,  -1.86307
   0.26786,   0.52916,   0.81607,   0.67136,  -1.80464
   0.73716,   0.89206,   0.14934,   0.02565,  -1.25162
   0.83311,   0.65294,   0.61448,   0.44087,   1.03733
   0.75985,   0.91870,   0.41467,   0.67060,   0.62044
   0.17802,   0.11667,   0.08291,   0.12813,  -1.35555
   0.39429,   0.18493,   0.02995,   0.72040,  -0.30308
   0.75322,   0.14065,   0.09725,   0.96855,  -0.70280
   0.57061,   0.43987,   0.26988,   0.93795,  -0.19563
   0.97595,   0.71711,   0.95335,   0.15252,   0.32311
   0.65235,   0.73364,   0.83966,   0.79305,  -1.74124
   0.52486,   0.57666,   0.64454,   0.18797,  -0.11340
   0.49882,   0.42850,   0.02522,   0.58825,  -0.12483
   0.76175,   0.04833,   0.14846,   0.94646,  -0.89369
   0.86090,   0.80358,   0.18876,   0.97356,  -0.07305
   0.93481,   0.71884,   0.47911,   0.82917,  -0.61687
   0.52486,   0.73144,   0.84968,   0.31502,  -0.38619
   0.57278,   0.30750,   0.15164,   0.66227,  -0.51933
   0.67384,   0.38538,   0.88211,   0.79411,   3.27491
   0.55556,   0.61884,   0.64942,   0.15913,  -0.12900
   0.05731,   0.02249,   0.87769,   0.43321,   0.07820
   0.08145,   0.08972,   0.85606,   0.67004,  -0.04468
   0.45463,   0.55364,   0.36323,   0.01481,  -0.28408
   0.84358,   0.24091,   0.40374,   0.49406,  -6.67197
   0.57514,   0.28721,   0.62507,   0.84013,  -1.33854
   0.32061,   0.35730,   0.22525,   0.60948,   0.09551
